uid	iids
3290	963,849,975,1209,628,756,986,1389,1502,1278,1241,1507,932,1074,1383,1519,1407,1230,1052,1518,1237,1367
3291	819,1043,894,628,1524,1068
3292	907,1071,794,837
3293	722,629,656,379,847
3294	1118,1323,630,912,1195
3295	1100,1021,1120
3296	699,746,633,653,653,653,965,965
3297	1086,635,634
3298	1139,1500,634,1425,902
3299	644,838,636,1376,964
3300	639,641,841,1054,923,1308
3301	699,699,746,746
3302	639,895,940,1104,1217,1252,1265,1390,1379,826,1125,1399
3303	880,642
3304	646
3305	647,1149,1038,872
3306	1015,1064,647,1113,1540,902,1023,1410,1068,1195
3307	1003,647
3308	1188,648,1061
3309	1140
3310	1145,1228,1463
3311	648,1148,1288,1011,1238
3312	654,685,650,1138
3313	1338,931,1054,1195,651
3314	894,1475,1415,1181
3315	894,1326,1371,1372,1549,1021,1119
3316	1215,120,1081,1164,1134,682,1484,1361,1481,1543,651,1465
3317	1401,1271,924
3318	974,1153,1310,1460,1049,1529,651
3319	1356,651,1124
3320	1494,942,651,1465,1124,1167
3321	1263,1021
3322	1383,1382,931,651,1195
3323	1368,1308,1458,1001,651
3324	1147,1150,958,682,1032,1076,1353,971,1495,651,1068,1465,1433
3325	699,746,850,653,653
3326	699,699,746,746,653
3327	699,746,755,699,746
3328	965,734,680,653,653
3329	653,653,699,746,653,699,699,746,746,850
3330	653,653,653,653,653
3331	653,653,653,653,968
3332	653,699,699,699,699,699,746,746,746,746,746,1111
3333	699,746
3334	653,653,653,965
3335	1055,1544,965
3336	653,965,978,653,978
3337	653,653,653,653,653,966,965,653,653,968,653,653,653,653,653,965,653,653
3338	764,653,680,699,699,746,746,978
3339	734,978,653,967,965,653,653,653,653,653
3340	1111,699,746,1169,699
3341	653,653,653,653,653
3342	653,653,699,746,723
3343	699,746,653,653,1255
3344	653,653,653,653,653,653,653,653
3345	653,699,699,699,699,746,746,746
3346	653,653,699,699,746
3347	653,653,653,653,965
3348	699,745,746,850
3349	653,653,965,653
3350	699,746,741,653
3351	699,699,746,746,653,653,653,653,653,653,653,699,734,746
3352	653,653,653,653,966
3353	653,968,653,965,653
3354	699,746,699,746,653
3355	653,965,653
3356	653,653,653,653,653,653
3357	965,653,653,965
3358	653,799,965
3359	965,653,965,653
3360	653,653,966,965,965
3361	965,653,653,967,653
3362	703,813,1115,1445,653,653,709,965
3363	653,699,746,967,1111
3364	653,969,653,947,1105
3365	653,653,723,723,1340
3366	653,653,653,653,965
3367	653,653,965,758,1321
3368	1178,1184
3369	966,965,653,653
3370	653,653,653,965,653
3371	653,653,653,653,978
3372	653,653,653,653,967
3373	653,653,653,653,965
3374	699,746,978,903
3377	653,653,966,965,968
3378	654,1051,1046,1050,1464
3379	654,699,699,746,746
3380	671,843,1377,660,817
3381	849,1049,1451,660,1022,1334,1338
3382	660,1164,809,960
3383	1007,1134,660
3384	738,660,1523
3385	726,822,1012,1114,661
3386	661,699,746,699,699
3387	1457,1461,664
3388	1253,1021,911
3389	1016,1105,831,664,1497
3390	1158,1215,1225,1252,665
3391	665,881,1014,768
3392	1119,772,961
3393	666,1364
3394	829,667,1106
3395	780
3396	1274,668,1425,1438
3397	1152,1387,983
3398	1100,934,1252,668,1425,1136,753
3399	754,1450,1472
3400	669,1134,1190
3401	671,699,699,699,746
3402	699,746,978,1014,673
3403	1007
3405	1087,1448,1371,1372,1415,1493
3406	677,954,1026,1026,1026
3407	699,746,852,680,978
3408	680,699,746,1111
3409	699,699,746,746,680
3410	680,699,699,746,746
3411	1275,1488,931
3412	989,832,1150
3413	862,1015,1204
3414	1267,1401,682,1350,1039
3415	963,1176,1281
3416	699,699,699,746,746
3417	1085
3418	1174,1150,971,686,711
3419	819,1105,888,687,1329
3420	777,1105,688,1337,1414
3421	849,690,1013,1457
3422	690,1351,1343,1498
3423	690,1512,1124,711
3424	1192,1021,692,697
3425	732,1313
3426	699,746,903,1255,1336
3427	1492,735,699,746,903
3428	699,746,741,978,1111
3429	699,746,903,745,1111
3430	699,746,74,562,563
3431	944,865,699,746,1002
3432	822,916,978
3433	699,699,699,746,746
3434	699,746
3435	699,699,699,699,746,746
3436	734,699,699,746,746
3437	699,746,699,699,746
3438	699,699,734,741,746,746
3439	699,699,699,746,746
3440	699,746,699,746,699
3441	699,699,699,746,746
3442	699,746,699,746,699
3443	699,699,699,746,746
3444	903,699,746,699,746,699,699
3445	699,699,746
3446	699,746,699,699,746,746,1111
3447	699,746,1255,699,699
3448	699,746,699,746,1492
3449	699,746,852
3450	699,699,699,746,746,746,1112
3451	699
3452	1107,699,746,852,699
3453	699,746,699
3454	699,699,734,746,746,856,699,746
3455	745,978,1111,699,699,699,746,746
3456	699,699,746,746,755
3457	699,699,746,746
3458	699,746,1255,699,699
3459	699,699,746,746,1255
3460	742,699,746,699,746,699,746,699
3461	699,746,699,699,746
3462	699,699,746,746,699
3463	699,746,699,699,746,746,699,746
3464	699,699,746,746,699,699,699,746
3465	699,699,746,746,1261
3466	699,699,699,746,746
3467	769,699
3468	699,734,735,746,743
3469	699,699,699,735,746,746
3470	699,699,699,699,699,746,746,746,746
3471	699,699,699,699,699,746,746,746
3472	699,746,699,746,699
3473	699,699,699,746,746
3474	1073,699,734,746,978
3475	1055,699,699,746,746
3476	699,746,699,746,699
3477	699,699,746,746,852
3478	699,746,1111,699,746
3479	699
3480	699,699,746,746
3481	978,699,742
3482	699,746,699,743,746,699,699
3484	699,699,746,746,1112
3485	699,699,734,746,746
3486	978,699,699,699,746
3487	699,743,746,699,746
3488	699,746,699,746,1112
3489	699,699,746,746,699
3490	699,746,699,746,1111
3491	699,699,699,699,699,699,699,699,746,746,746,746,746,746,746,746
3492	699,746,699,746
3493	699,699,746,746,1255
3494	699,746,699,699,746
3496	699,699,699,699,746,746,746,746
3497	699,699,699,746,746
3498	699,746,699,746,699,746,1085,699,699,699,699,699,746,746,746
3499	799,699,734,746,799,699,746,699,746,699,746,852,903
3500	1111,699,699,746,746
3501	699,746
3502	699,699,746,746,699
3503	699,699,746,746,978
3504	699,699,699,746,746
3505	699,699,699,746,746
3506	699,699,746,746,903
3507	699,699,699,746,746
3508	699,699,746
3509	699,699,746
3510	903,699,699,699,699,699,699,746,746,746,746,746,746
3511	699,699,746,746,903
3512	699,734,746,978,1111
3513	699,699,746,746,850
3514	699,699,746,746,903
3515	1111,699,746
3516	699,699,746,746,699
3517	699
3518	699,746,1112,699,699,746
3519	755,699,699,746,746
3520	699,746,699,746,1002,699,699,746,746,903,699,699,746
3521	699,699,746,746,1169
3522	699,699,699,746
3523	699,746,699,746,1240
3524	699,699,699,746,746
3525	699,699,699,746,746,746,699,699,699,699,746,746,746,746,799
3526	699,699,746,746,1002
3527	699,746
3528	1107,699,746,796,857
3529	699,699,699,746,746
3530	699,699,699,746,746
3531	699,699,699,746,746
3532	699
3533	699,699,699,745,746,746
3534	699,699,742,746
3535	734,699,699,746,746
3536	699,699,746,746,1112
3537	699,746,699,746,755
3538	699,699,699,746,746
3539	699,699,699,699,746,746
3540	699,699,734,746,746
3541	699,699,746,746,1073
3542	699,746,1111
3543	699,699,699,743,746,746
3544	699,746,1073,1111,1112
3545	699,699,699,699,746,746
3546	699,699,699,746,746
3547	699,699,699,746,746
3548	699,746,1111,1112,734
3549	699,699,699,699,746,746
3550	699,746,699,699,746
3551	699,699,699,699,699,699,746,746,746,746
3552	699,746,903
3553	699,734,746,699,734
3554	699,734,745,746
3555	699,699,746,746,755
3556	699,746,699,746
3557	699,734,746,699,746
3558	699,746,734,699,746,699,699,699,746,746,746
3559	734,699,746,852
3560	699,746,699,699,743,746
3561	699,746,699,746,734
3562	699
3563	699,734,746
3564	699,746,699,699,746
3565	699,699,746
3566	699,746,699,746,699
3567	699,699,734
3568	735,799,699,746,1002
3569	745,699
3570	699,746,699,746,903,699,746,699
3571	699,699,699,746,746
3572	699,699,699,746,746,746,852,699,746,699,735,746,699,699,746
3573	699,746,699,746,699
3574	699,699,699,699,699,699,699,699,699,699,742,746,746,746,746,746,746,746,746,746
3575	699,734,746,699,734,746,699,699
3576	699,743,746,699,746
3577	850,852,699,699,699,746
3578	699,699,746,746,699
3579	699,699,746,746,1169
3580	852,699,746,699,746
3581	699,699,699,746,746
3582	699,746,699,699,746
3583	699,699,699,742,743,746
3584	850,699,746
3585	699,746,699,699,746,746,850,852,699,746
3586	699,699,746,746,699,746,742
3587	699,699,699,746,746
3588	699,746,699,699,699,699,699,746,746,746
3589	852
3590	699,746,699
3591	734,699,699,699,746
3592	699,699,746,746,852
3593	699,699,699,746,746,746,699,735,743,746
3594	699,699,699,699,734,742,746,746
3595	699,699,699,746,746
3596	699,746,699,746,903
3597	699,699,699,699,746,746
3598	699,699,699,699,746,746
3599	850,699,746,699,746
3600	699,746,699,746,852
3601	699,746,699,699,699,699,746,746,746
3602	699,735,745,746,903
3603	699,734,735,746,903
3604	699,735,746,799,903
3605	699,699,746,746,857
3606	699,699,746,746,903
3607	699,699,746
3608	941,1245,1102,808
3609	791,1165,892,1369,1361,1519,1514,1119,1465,701,976
3610	709,1192,702,959,1445
3611	709,959,702,1192,1272
3612	703,702,959,727,702
3614	702,709,924
3615	702,1115,1445,709,1192
3616	1192,1445,1115,709,709
3617	931,711,1469
3618	894,1263,1207,941,1245,1576,1101,711
3619	1448,1452,1543
3620	932,1464
3621	720,810
3622	906,728,1116
3623	1008,1207,1313,1248,1523
3624	729,1157,1267,1207,1280,1164,1363,1405,1544,1543,1543,1277,1180
3625	729
3626	1098,1171,890
3627	1156,906,1415
3628	732,1528
3629	1109,733,1178,1469
3630	733,1155,1152,1054,1440
3631	733,1225,1390,1576,1222,1482,1439
3632	1003,1025,1400,747,1423,1440,1514,1202
3633	1150,1092,1281,747,1383,1530
3634	934,1286,747,1097
3635	819,1326,1395,1049
3636	1157,754,960
3637	1173,1239,1267,756,1257,1439
3638	768,1142
3639	935,838,1335,1437,760
3640	831
3641	788,1003,934
3642	767,1100,1075,1405,1520
3643	767,1103,1439,1093,1398
3644	1014,768,834
3645	1181,1182,1323
3646	895,888,888,888,1011,1379,1047,1068,1199
3647	773,1421,1416,918,1540
3648	773,1391,1521,896,996
3649	774,1206,1285,864,1007,1543,1543
3650	775,820,1259
3651	776,1504
3652	776,1316,1013,1007,1451,1344,1523
3653	870,1278,1518
3654	778
3655	780
3656	780,974,801,1146,1320
3657	780,1502,1056,1485,1549,1523,1527,1382,1473,1241
3658	786,1274,1134,931,1190
3659	864,1077,1199
3660	791,989,1157,1254,1482
3661	800
3662	791,1017,1390,1019,1124
3663	793,909,941,1102
3664	793,793,807,807,807
3665	1008,1230
3666	1144,798,1424,1386,1407,1522,931
3667	798,1421,1047,1533,1550,1068
3668	800,1290,1333,1296,1274,1228,1386,1344,1521
3669	986,1368,844,525
3670	941
3671	989,1291,1156,801,1320,1226,1254
3672	804,1369,1282,1363,1449,1450,1451,1489,1543,1524
3673	1491,810,1510,1304
3674	855
3675	816,902,1021,1023,1024
3676	818,818,818,818,818
3677	819,1234,1452,1278
3678	820,1246,1493
3679	821,1304,1350,1473,1378,1039,875
3680	1172,1254,1438,821
3681	917,944,1012,1365
3682	822,824,865,944,1012
3683	1370,1387
3684	1191,1474
3685	1029,826,1354
3686	1080,828,1381
3687	829,867,868,869,994
3688	797
3689	944,1559
3690	834,941,1239,1211,1273,1029,1159,1488
3691	940,1104,836,1078,1463
3692	941,1245,1159
3693	838,1078,1308,1442,1042
3694	913,1423,1020
3695	1145,1265,1495
3696	1204,879,1391,1332,1421
3697	843,1291,1246,391
3698	1105,941,888,1164,1421
3699	1144,1288,1403,844
3700	844,1021
3701	1036,1431,1405,1056,1446,1541,1304,1367,846,1052,1413
3702	848,1023,1020,1244
3703	1212,1198,1330,1067
3704	1173,1364
3705	1194,854,1247,1164
3706	862,1227,1035,1288
3707	864,1391,1459,1460
3708	865,905,1170,1173,1174
3709	866,1281,1278,1540
3710	872,1282
3711	873,983,1241,1543
3712	1502,1222,1515,876
3713	879,1281,1067,1484,1095,1068,1538
3714	879,1210,1320,1080,1405
3715	886,1465,896,664,924
3716	1066,1174,1144,1252,888
3717	1082,1008,1574,1029,1328
3718	1206,1092,888,1381,1369
3719	1220,890,1288,1248,1329,1020,1021,1023
3720	1525,891,1163,1546
3721	929,894,982,1296,891
3722	1522,1302,1495
3723	1194,892
3724	1209,892,1282
3725	778,895,1116,1036,1124
3726	1511,1426,1477,1334,1124
3727	1551,1142
3728	1547
3729	1064,1247,1522,896
3730	1174,934,1188,518,1289,1124,896
3731	1024,1063,1020,1023,902
3732	902,1020,1023,1349,1440
3733	1578,1067,1076,1364,1479
3734	1022,1495,1023,902,1063,1495,1531,1020,1095,1099,1124,1024,1126,1349,1350
3735	1514,1539,1473,664
3736	906,1003,1153,1483
3737	1217,1077,1525
3738	1201,1275
3739	1212,831,921
3740	1003,1157,1168,1039
3741	1082,973,1403,1471
3742	1273,1265,1459,1405,1416
3743	1133,986,1247,1318,1381,1277,931,582,397,1538
3744	1201,1544,1203
3745	1069,932,1364,1019,1061
3746	934,1151,1421,1439,1271
3747	963,934,1096,1426,1338
3748	936,1138,1294,1365,956
3749	1261,938,1014,1014,1014
3750	940,1104,987,1150
3751	941,1245,839,1159,1495
3752	941,1245,1416,1021,1367
3753	1008,941,1243
3754	942,1478,1477,1478
3755	1379,1471,942,1196,1195
3756	1438,1020,1410,961
3757	964,1340,1184,1185,1178
3758	1177,874
3759	1116,1479
3760	973,1286,1409,1354
3761	975,1161,1248,1521
3762	1351,1285
3763	1017,1198,853,983,1548
3764	1289,986
3765	987,1250
3766	1204,1057,1350,1538,1010
3767	1015,1225,1273,1358,1243,1419
3768	1012,1071,1139,1167,1366
3769	1020,1021,1023,1024,1096,1244
3770	1542,1519,1096,1022,1068,1195
3771	1176,1075,1099,1021,1496
3772	1329,1480
3773	1028,1141,620,1426
3774	990,1154,1035,1502
3775	1105,1168,1035,1253,1283
3776	1166,1352,1388,1036,1395
3777	1039,1469,787
3779	1351,1048,1356
3781	1063,1477,1323,1302
3782	1064,1150,1211,185,1124
3783	1144,1149,1161,821,1409
3784	1165,1069,1337
3785	1161,1252,1274,1354
3786	1080,1451,1277,1539
3787	1139,1088,428,427,487
3788	1520,1518,1522,1348,1550
3789	1235,953,869,1089,1550
3790	1098,1188,1458
3791	1155,879,1543
3792	1399,1271
3793	1105,1116,623,1458,1447
3794	1235
3795	1150,1155,1168,1207
3796	1154,1235,1296,1266,1353
3797	1187,1165,1506
3798	1172,1391,1548,1378
3799	1504,1546
3800	1211,853,1510
3801	1471,1228,1423,1448,1439
3802	1239,1578,1423,1448,465
3803	797,1260,277,1437
3804	358,960,1318,1285,1308
3805	1321,12,34,119,541
3806	1388,1325
3807	1502,1118,1531,1580
3808	963,1379,1389,979,1497
3809	11,34,119,526,551
3810	57,580,785,827,861,928
3811	57,580,785,827,861,928
3812	57,580,785,827,861,928
3813	57,580,785,827,861,928
3815	57,580,785,827,861,928
3816	57,580,785,827,861,928
3817	57,580,785,827,861,928
3818	349,351,377,378,568
3819	848,1020,1022,1024,1244
